sequence_id,scene_id,scene_name,zone_id,window_id,start_frame,end_frame,zone_presence_ratio,unique_person_count,avg_person_count_per_frame,max_person_count_per_frame,avg_bbox_area_ratio,max_bbox_area_ratio,avg_detection_confidence,valid_motion_rows,avg_movement_distance_norm,avg_speed_norm_s,max_speed_norm_s,speed_std_norm_s,avg_acceleration_norm_s2,acceleration_std_norm_s2,avg_direction_change_deg,direction_consistency,movement_activity_ratio,frames_until_transition,seconds_until_transition,future_forecast_label,future_abnormal_within_6sec,training_split
SEQ_07,SCENE_02,Indoor,ZONE_A,11,4696,4755,1.0,4,3.0166666666666666,4,0.0079893568508287,0.01395361,0.2698845303867403,178,0.0007890425414364,0.0236712779558011,0.18007538,0.0280289661010552,-0.0092773766850828,0.6417693498786148,62.24753812154697,0.2443962826190384,0.9834254143646408,53,1.7666666666666666,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_07,SCENE_02,Indoor,ZONE_B,11,4696,4755,1.0,8,5.966666666666667,7,0.0090150502793296,0.0157573,0.4426057011173184,356,0.0008161794972067,0.024485389273743,0.11674442,0.0208813404630698,0.0020288571787709,0.4764356737324257,53.84556620111732,0.1514932050592229,0.994413407821229,53,1.7666666666666666,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_08,SCENE_02,Indoor,ZONE_A,0,4931,4990,1.0,2,1.2,2,0.0108510248611111,0.01288126,0.5218821527777777,68,0.0016153683333333,0.0484610526388888,0.15794392,0.0331867588240516,-0.0065108309722222,1.0438723417777351,32.209095833333336,0.6975689455774942,0.9444444444444444,433,14.433333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_08,SCENE_02,Indoor,ZONE_B,0,4931,4990,1.0,10,7.833333333333333,9,0.0089160052765957,0.0190756,0.451772944680851,460,0.0008918121702127,0.0267543682978723,0.28968649,0.0291970521512806,-0.0031597855106383,0.67394189564528,45.34108808510638,0.1549370000825676,0.9787234042553192,433,14.433333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_08,SCENE_02,Indoor,ZONE_A,1,4991,5050,1.0,9,2.7333333333333334,5,0.009928525304878,0.01745222,0.3996166036585366,157,0.0011463935975609,0.0343918095121951,0.20502193,0.0285371961114906,0.0116281848780487,0.919194175200494,45.70513292682927,0.3576867136867971,0.9573170731707316,373,12.433333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_08,SCENE_02,Indoor,ZONE_B,1,4991,5050,1.0,7,5.0,7,0.0088351732333333,0.01313409,0.4846062399999999,298,0.0010578042666666,0.031734122,0.20851882,0.0283975129044767,-0.0042079818999999,0.7971187384289333,52.30417033333333,0.0511604666275543,0.9933333333333332,373,12.433333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_08,SCENE_02,Indoor,ZONE_A,2,5051,5110,1.0,9,3.633333333333333,5,0.0115678423853211,0.01539993,0.4388924633027523,210,0.0017409591284403,0.0522287704587155,0.24024054,0.0350595799145562,0.0293077492201835,0.909245332106712,40.57205917431192,0.1374700188503613,0.963302752293578,313,10.433333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_08,SCENE_02,Indoor,ZONE_B,2,5051,5110,1.0,5,3.6166666666666663,4,0.0090529300921658,0.01210564,0.5247524193548387,216,0.0005460007834101,0.0163800254838709,0.08241117,0.0140775436506101,-0.0042512643778801,0.3779390566939853,57.85497834101382,0.260899054543663,0.9953917050691244,313,10.433333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_08,SCENE_02,Indoor,ZONE_A,3,5111,5170,1.0,6,2.1666666666666665,5,0.0104493171538461,0.01399951,0.4758148846153845,128,0.0013400353846153,0.0402010601538461,0.40365519,0.0412306268316197,-0.0235679543076923,1.4016225619086062,46.42273538461538,0.3563096516301489,0.9846153846153848,253,8.433333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_08,SCENE_02,Indoor,ZONE_B,3,5111,5170,1.0,8,5.0,6,0.0101129256666666,0.01518098,0.5106978166666666,298,0.0010658319,0.0319749578333333,0.45187051,0.0432969334335653,0.0217640161333333,1.3512467545778502,45.35806566666666,0.3240391051403297,0.9933333333333332,253,8.433333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_08,SCENE_02,Indoor,ZONE_A,4,5171,5230,1.0,2,1.7333333333333334,2,0.009479824326923,0.01282551,0.4922211153846154,103,0.0007921317307692,0.0237639533653846,0.10293109,0.0210847182117264,0.0049662047115384,0.4904932067730265,51.51654423076924,0.3590140563988034,0.9903846153846154,193,6.433333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_08,SCENE_02,Indoor,ZONE_B,4,5171,5230,1.0,10,7.25,8,0.0093623276551724,0.01416219,0.4689872114942529,429,0.0009459076551724,0.028377230367816,0.26280766,0.0295977192544275,-0.0022876657241379,0.7296444568987571,51.39144045977012,0.1679033839227628,0.986206896551724,193,6.433333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_08,SCENE_02,Indoor,ZONE_A,5,5231,5290,1.0,4,2.9833333333333334,4,0.0089478408379888,0.01391353,0.4253345921787708,177,0.0005780397765363,0.0173412039664804,0.11174203,0.0167280383001599,0.0049241196089385,0.4624757795925815,64.16198715083799,0.1826931923085523,0.988826815642458,133,4.433333333333334,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_08,SCENE_02,Indoor,ZONE_B,5,5231,5290,1.0,8,6.1,7,0.0091818865846994,0.01647464,0.4818295956284153,362,0.0009726460109289,0.029179380273224,0.14923261,0.0281206281195019,-0.0002697419672131,0.6828903906378184,48.09611092896174,0.2643910916896686,0.989071038251366,133,4.433333333333334,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_08,SCENE_02,Indoor,ZONE_A,6,5291,5350,1.0,4,3.466666666666667,4,0.0091234565865384,0.01268827,0.4050238124999999,208,0.0007987796634615,0.0239634004326923,0.0919665,0.0195211872571158,-0.00353717625,0.549069927365471,54.74870961538461,0.2764675608007366,1.0,73,2.433333333333333,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_08,SCENE_02,Indoor,ZONE_B,6,5291,5350,1.0,9,6.15,8,0.0081084981300813,0.01447461,0.4178218401084011,366,0.0007556761246612,0.0226702803794037,0.15128484,0.0229377741763164,0.0134030244444444,0.6180325527892514,48.99073387533876,0.3109110471255229,0.991869918699187,73,2.433333333333333,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_08,SCENE_02,Indoor,ZONE_A,7,5351,5410,1.0,4,2.75,3,0.0093950389090909,0.01379117,0.4460725757575758,164,0.0013411353333333,0.0402340624242424,0.20993777,0.0392896295514012,0.0113283924242424,0.8487371097736613,52.94051636363636,0.2308015081336106,0.993939393939394,13,0.43333333333333335,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_08,SCENE_02,Indoor,ZONE_B,7,5351,5410,1.0,11,6.4,7,0.0076211235416666,0.01487826,0.4133562682291667,379,0.001103526171875,0.033105783828125,0.18702774,0.0326117609642157,0.0229390462239583,0.7731032825626118,52.38199010416667,0.1522788307016873,0.9869791666666666,13,0.43333333333333335,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_08,SCENE_02,Indoor,ZONE_C,7,5409,5410,0.0333333333333333,1,1.0,1,0.01223116,0.01232605,0.348959,2,0.00568253,0.170475785,0.1899839,0.019508115,1.283517295,0.1130304049999999,7.891,0.994166479684242,1.0,13,0.43333333333333335,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,0,5598,5657,1.0,4,3.15,4,0.0095932541798941,0.01928816,0.4136183756613756,185,0.0016108748677248,0.0483262391534391,0.35450269,0.0456101876924704,-0.0509634873544973,1.3146441939852131,35.43306984126984,0.3750507177090863,0.9788359788359788,539,17.966666666666665,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,0,5598,5657,1.0,7,4.966666666666667,6,0.009753499328859,0.01631049,0.4422573489932885,291,0.0018056875167785,0.054170625771812,0.20455494,0.0373541810823868,0.0030740531208053,1.2051852921843704,42.86359832214765,0.4460965657922304,0.976510067114094,539,17.966666666666665,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_C,0,5598,5657,1.0,4,1.6,2,0.0115596391666666,0.01664773,0.453520375,91,0.0014417717708333,0.0432531626041666,0.21713971,0.0364225132373412,0.0489382043749999,1.0499341338401296,45.693294791666666,0.4084887011627174,0.9479166666666666,539,17.966666666666665,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,1,5658,5717,1.0,9,4.85,6,0.0115354808247422,0.02040995,0.3181563333333334,281,0.0016602908247422,0.0498087223367697,0.24297181,0.0402271826340331,0.0410134659450171,1.239576922712441,43.51300378006873,0.0791856180364588,0.9656357388316152,479,15.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,1,5658,5717,1.0,8,4.233333333333333,6,0.0100971441338582,0.01554025,0.3874888307086614,250,0.0015687221653543,0.0470616638582677,0.25350114,0.037302577241754,0.0317032762598425,1.0689613163062508,41.15405039370079,0.3571247599767821,0.984251968503937,479,15.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_C,1,5658,5717,1.0,2,1.8166666666666669,2,0.0126400175229357,0.01784164,0.355740128440367,108,0.0011630205504587,0.0348906300917431,0.14756068,0.032178292516631,-0.0070670313761467,0.9399163337842114,60.83884311926605,0.3261809808777888,0.9908256880733946,479,15.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,2,5718,5777,1.0,9,3.816666666666667,5,0.0122493330567685,0.02311817,0.3465149825327511,221,0.0017739731441048,0.0532191890393013,0.25998704,0.0398597348245901,-0.0056300558078602,1.2640005635863802,39.41334279475983,0.2045905682565919,0.965065502183406,419,13.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,2,5718,5777,1.0,6,4.3,5,0.0101496207751937,0.02193879,0.4015549147286821,256,0.0016729159302325,0.0501874841860465,0.60557344,0.0574977703511647,-0.0203258690310077,1.5435268970338971,45.03768992248062,0.3603383553634744,0.992248062015504,419,13.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_C,2,5718,5777,0.9833333333333332,2,1.3389830508474576,2,0.0133967175949367,0.01613988,0.3583554430379747,75,0.0016747405063291,0.0502422210126582,0.25362989,0.0391733756361693,0.1024748618987341,1.2891089302408274,47.33109240506328,0.2373079724087037,0.9493670886075948,419,13.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,3,5778,5837,1.0,10,4.883333333333334,6,0.0094986043686006,0.03263918,0.3442275631399317,286,0.0016328019112627,0.0489840598293515,0.36963581,0.0418369003006081,0.0032927259385665,1.2563234638824297,40.35472798634813,0.2431914553100563,0.9761092150170648,359,11.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,3,5778,5837,1.0,7,3.0166666666666666,4,0.0110655097790055,0.01844224,0.3747532928176796,175,0.0015999981767955,0.047999948839779,0.24293326,0.0384467719715452,0.0552123746961325,1.2737810604782696,47.86163646408839,0.213796042967578,0.9668508287292816,359,11.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_C,3,5778,5837,0.8166666666666667,3,1.1224489795918366,2,0.0135592952727272,0.01933842,0.3557631636363637,51,0.001521085090909,0.0456325669090909,0.12205567,0.028082835647115,-0.0341481570909091,1.120845759899403,32.12348545454545,0.6882730396660397,0.9272727272727272,359,11.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,4,5838,5897,1.0,7,4.066666666666666,5,0.0104140307786885,0.0291237,0.4819954590163934,238,0.0019566764344262,0.0587002812704918,0.30148753,0.0381486329922078,0.0241963299180327,1.1655163879961066,31.74795409836065,0.6771540490026272,0.9754098360655736,299,9.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,4,5838,5897,1.0,14,5.233333333333333,9,0.0115863101273885,0.02800915,0.4258760318471338,293,0.0019337278343949,0.058011835477707,0.3326181,0.0489740778096128,0.0426677100636942,1.4794794137682132,34.80569394904459,0.039089601639358,0.9331210191082804,299,9.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_C,4,5838,5897,0.4,2,1.0,1,0.0124515991666666,0.01338107,0.4676272916666666,24,0.0018883641666666,0.05665093375,0.24166071,0.0509469493789516,0.1167682883333333,1.376303552503348,32.78425416666666,0.5989492368594673,1.0,299,9.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,5,5898,5957,1.0,3,1.3833333333333333,2,0.0113828312048192,0.01580147,0.5108176506024097,82,0.0018454774698795,0.055364319879518,0.23186019,0.0331583367680296,-0.0690476824096385,1.1858578858097526,33.70428554216868,0.7702916079591187,0.9879518072289156,239,7.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,5,5898,5957,1.0,14,5.983333333333333,8,0.011385059832869,0.01958379,0.4255589665738161,347,0.0021896567130919,0.0656896987743732,0.38971844,0.0494046512636994,0.0066835397771587,1.649155386570298,40.98692924791087,0.2030111320061632,0.9665738161559888,239,7.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_C,5,5898,5957,0.9833333333333332,4,1.4745762711864407,3,0.0128224386206896,0.01799076,0.451980528735632,83,0.001741276091954,0.0522382785057471,0.14570283,0.0329507916558056,-0.0812854485057471,1.1648171570400845,40.33433333333333,0.3742164668234702,0.9540229885057472,239,7.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,6,5958,6017,1.0,5,2.65,4,0.0133325557232704,0.01940123,0.4242862075471698,153,0.0020462394339622,0.0613871785534591,0.37775053,0.0498132979191054,0.034305516981132,1.558802473545154,40.00419433962264,0.4116130766275689,0.9622641509433962,179,5.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,6,5958,6017,1.0,9,4.4,6,0.0122699234090909,0.01640875,0.4144159090909091,257,0.0017489194318181,0.0524675783712121,0.21414589,0.0378904307640276,0.0060256412499999,1.071992114286921,38.02267537878788,0.0351404013860387,0.9734848484848484,179,5.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_C,6,5958,6017,0.6,4,1.5555555555555556,3,0.0131329669642857,0.01567811,0.4488620892857143,54,0.0014696128571428,0.0440883808928571,0.10153612,0.0236814094482065,0.0354165383928571,0.6501715183402743,28.14392857142857,0.5062358408509217,0.9642857142857144,179,5.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,7,6018,6077,1.0,7,2.783333333333333,5,0.0112110391017964,0.01934367,0.4098500299401197,159,0.0027130188023952,0.0813905597005988,0.70555334,0.073147302408681,-0.0379908547904191,2.056081341639872,37.06235628742515,0.4661421273952726,0.9520958083832336,119,3.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,7,6018,6077,1.0,7,3.733333333333333,6,0.0111237811607142,0.01952642,0.3529636919642857,217,0.0021600032589285,0.0648001000446428,0.42329546,0.0538662871273179,0.0356295424107142,1.5756154699334195,45.86964642857142,0.1512104208118785,0.96875,119,3.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_C,7,6018,6077,1.0,6,2.3,3,0.0120150608695652,0.01877971,0.387289268115942,131,0.0019839833333333,0.0595194965217391,0.35784093,0.0472853878646305,0.0973593054347826,1.2795156359557007,37.61672173913043,0.2208320945921819,0.9492753623188406,119,3.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,8,6078,6137,1.0,5,2.65,5,0.0110713775471698,0.01601118,0.4255761698113208,152,0.0017645850314465,0.052937550062893,0.33513683,0.0513351941127492,-0.0472870849685535,1.4197722218624935,42.24949371069182,0.2840316631943238,0.9559748427672956,59,1.9666666666666666,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,8,6078,6137,1.0,9,3.5,5,0.0114432143809523,0.02014171,0.3897822476190477,197,0.0025781934761904,0.0773457898571428,0.51850958,0.0739830221252869,0.1434315156190476,1.8896879210166169,46.05190095238096,0.0840899739498156,0.938095238095238,59,1.9666666666666666,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_C,8,6078,6137,1.0,5,2.6,4,0.0107595525641025,0.0174826,0.3479587115384615,148,0.0022983432692307,0.0689502980128205,0.54724724,0.0667406194752206,0.0237924768589743,1.9671496983313157,36.20870384615385,0.463476823125778,0.9487179487179488,59,1.9666666666666666,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_A,0,6256,6315,1.0,5,4.0,5,0.011571739125,0.01974386,0.3746450625,234,0.00162916775,0.048875026125,0.18881615,0.0308493472364299,-0.0180810437916666,0.8979852559262657,40.37524291666667,0.0712408242016266,0.975,569,18.966666666666665,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_B,0,6256,6315,1.0,11,4.183333333333334,7,0.0118295811553784,0.02284451,0.4071375498007968,240,0.002195182629482,0.0658554864143426,0.46903404,0.0544869842821038,0.0460833184860557,1.777892003962901,34.67052310756972,0.1132211068828834,0.9561752988047808,569,18.966666666666665,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_C,0,6256,6263,0.1333333333333333,1,1.0,1,0.01051006,0.01124718,0.471433,7,0.00126795,0.03803851625,0.07427548,0.0241552997866187,0.05294303375,0.6532271441851248,15.8253125,0.8142544397902103,0.875,621,20.7,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_A,1,6316,6375,1.0,7,2.7333333333333334,4,0.0106964221341463,0.01870204,0.3931488902439024,158,0.0019044401829268,0.0571332109756097,0.34005278,0.0472107432508364,0.0936739162804878,1.2852013960966768,39.10465365853658,0.3109515015287237,0.9634146341463414,509,16.966666666666665,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_B,1,6316,6375,1.0,10,4.05,7,0.0116351144032921,0.03097374,0.4194014320987654,230,0.002164690164609,0.0649406923868312,0.34696458,0.0493608540718297,-0.0526981825514403,1.3728512211024846,36.56931810699589,0.2139155456292938,0.9465020576131687,509,16.966666666666665,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_C,1,6348,6375,0.4666666666666667,2,1.8571428571428568,2,0.0117530719230769,0.01600285,0.5292385961538462,52,0.0025776117307692,0.0773283384615384,0.2324304,0.0497128643757368,-0.0755662871153846,1.1779348583139548,36.62786923076924,0.7014699815103592,1.0,509,16.966666666666665,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_A,2,6376,6435,1.0,9,4.416666666666667,7,0.0108394327169811,0.01908112,0.357488958490566,253,0.0016851330943396,0.0505539947169811,0.20367541,0.0378590815251766,-0.0027160756981132,1.0338494380344927,42.24717509433962,0.0322742607085452,0.9547169811320756,449,14.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_B,2,6376,6435,1.0,8,2.75,5,0.0106325546666666,0.0163069,0.4021456484848484,161,0.0016858145454545,0.0505744351515151,0.17888867,0.0333020177603285,0.0397065693333333,1.030793033116029,36.05759151515152,0.3660275478644141,0.9757575757575756,449,14.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_C,2,6376,6435,1.0,2,1.3166666666666669,2,0.0108631563291139,0.01589589,0.3912817974683544,78,0.0017256931645569,0.0517707602531645,0.17617988,0.033544792124477,0.0294581753164557,0.9068708122342978,36.43251898734177,0.5463472162928432,0.9873417721518988,449,14.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_A,3,6436,6495,1.0,8,5.516666666666667,7,0.0092536412990936,0.01456324,0.4565136435045318,323,0.0017889360120845,0.0536680790030211,0.52789526,0.0500453660893458,0.0011375746223564,1.309753862138634,38.50610241691843,0.1179874516635924,0.9758308157099698,389,12.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_B,3,6436,6495,1.0,9,3.933333333333333,6,0.0118694404661016,0.02195402,0.4525400889830508,231,0.0022025730084745,0.0660771854237288,0.27390996,0.0495530172935142,0.0057672607627118,1.496201169999559,42.93973220338983,0.0751688356211653,0.9788135593220338,389,12.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_C,3,6436,6488,0.7833333333333333,2,1.574468085106383,2,0.0100044156756756,0.01516555,0.4096480270270271,73,0.0028592387837837,0.0857771671621621,0.39895983,0.0624722411448634,0.1159212098648648,1.986883057045768,36.12759324324324,0.1247465311526715,0.9864864864864864,396,13.2,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_A,4,6496,6555,1.0,8,4.15,6,0.0105715468273092,0.01654914,0.4656434257028112,244,0.001861031566265,0.0558309495582329,0.32974502,0.0435883758427093,0.0385543041365461,1.4487740855701012,44.39243293172692,0.3396906494417429,0.9799196787148594,329,10.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_B,4,6496,6555,1.0,11,5.5,7,0.0107913655151515,0.02302591,0.3898944303030303,320,0.0020770291212121,0.0623108728181818,0.36965224,0.0440886008284326,0.0337421983636363,1.3725158028355444,43.15918212121212,0.3611878695710471,0.9696969696969696,329,10.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_C,4,6518,6555,0.6333333333333333,3,1.736842105263158,3,0.0130678322727272,0.02091959,0.405567303030303,63,0.0016903498484848,0.0507104859090909,0.28838162,0.0397969818779755,0.0208784443939393,1.3853338722301338,38.08411363636363,0.3867746648103389,0.9545454545454546,329,10.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_A,5,6556,6615,1.0,5,2.333333333333333,3,0.0126035125714285,0.01652692,0.5017377571428572,137,0.0015393323571428,0.0461799717857142,0.19793633,0.0308995489403766,0.026712792,0.9220299627440482,33.40953857142857,0.3632279416277882,0.9785714285714284,269,8.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_B,5,6556,6615,1.0,10,5.1,7,0.0119541158169934,0.01940951,0.3869876013071895,300,0.0019139757516339,0.0574192757843137,0.33838802,0.0381319084743676,-0.0064693891830065,1.2404057518713247,40.74972222222223,0.3155589926617478,0.9803921568627452,269,8.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_C,5,6556,6615,1.0,5,2.3,3,0.0118180647826086,0.01685953,0.3724929347826087,134,0.0019102078260869,0.0573062352173912,0.39170633,0.045700127042426,-0.0079625399275362,1.527337849737492,38.71019420289855,0.2130127408984898,0.9710144927536232,269,8.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_A,6,6616,6675,1.0,4,3.0,4,0.0122292647222222,0.01664387,0.3914352611111111,177,0.0018889672222222,0.0566690253888888,0.20269371,0.0388622223690696,-0.0057183538888888,1.1445770051304802,36.53843,0.30791315826652,0.9833333333333332,209,6.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_B,6,6616,6675,1.0,10,5.283333333333333,7,0.0123715084227129,0.01885536,0.3510416624605679,311,0.0018335119558359,0.0550053594952681,0.2943301,0.0385628957863734,-0.000308254511041,1.2106292355002934,41.44245899053628,0.2774506390896658,0.9810725552050472,209,6.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_C,6,6616,6675,0.4166666666666667,3,1.28,2,0.0142312209374999,0.02325923,0.33142409375,31,0.0028255215625,0.0847656303125,0.60396703,0.1045632227308814,0.0658660540624999,3.598324132406143,41.676615625,0.3137270323955933,0.96875,209,6.966666666666667,NO_TRANSITION_WITHIN_6SEC,0,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_A,7,6676,6735,1.0,4,2.683333333333333,4,0.0120575203726708,0.01551961,0.4048844782608695,157,0.001852994347826,0.0555898222981366,0.25121059,0.0366085873946601,-0.0314213864596273,0.964170597407292,40.7915552795031,0.1883209698863044,0.9751552795031057,149,4.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_B,7,6676,6735,1.0,9,4.25,6,0.0126543394117647,0.04234182,0.3807785803921569,245,0.0019528119215686,0.0585843577647058,0.52064889,0.0517311693132558,0.0393696969803921,1.5082180110539587,39.521713725490194,0.4049905379375209,0.9607843137254902,149,4.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_C,7,6676,6735,0.8833333333333333,3,1.1132075471698113,2,0.0114509669491525,0.01760606,0.307050220338983,56,0.001410640338983,0.0423191950847457,0.12757203,0.0278941219048252,0.0283290818644067,0.9227670203125468,43.000396610169496,0.3448996957920396,0.9491525423728814,149,4.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_A,8,6736,6795,1.0,3,2.1,3,0.0123187346825396,0.0167617,0.4535353174603174,123,0.0017339738095238,0.0520192241269841,0.26969523,0.0448382437579147,0.0372120576984127,1.234770869578159,41.47107063492064,0.1730614377779391,0.9761904761904762,89,2.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
