sequence_id,scene_id,scene_name,zone_id,current_window_id,future_window_id,current_start_frame,current_end_frame,future_start_frame,future_end_frame,forecast_horizon_sec,current_behavior_label,current_behavior_value,future_behavior_label,future_behavior_value,training_split,label_source,official_umn_ground_truth_claim,zone_presence_ratio,unique_person_count,avg_person_count_per_frame,max_person_count_per_frame,avg_bbox_area_ratio,max_bbox_area_ratio,avg_detection_confidence,valid_motion_rows,avg_movement_distance_norm,avg_speed_norm_s,max_speed_norm_s,speed_std_norm_s,avg_acceleration_norm_s2,acceleration_std_norm_s2,avg_direction_change_deg,direction_consistency,movement_activity_ratio,transition_type
SEQ_06,SCENE_02,Indoor,ZONE_B,6,7,3817,3876,3877,3936,2.0,NORMAL,0,NORMAL,0,VALIDATION,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,6.0,7,0.0096037935555555,0.0140585,0.523885763888889,358,0.0004353186111111,0.0130595535555555,0.12064535,0.0147295380428688,0.0005264751666666,0.4150404510797779,64.20892472222222,0.0386401171344482,0.9944444444444444,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_A,0,1,4036,4095,4096,4155,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,2.3,3,0.0092677073913043,0.01816036,0.3504775507246376,129,0.0009846246376811,0.0295387475362318,0.50674539,0.0503311134462164,0.0048044015217391,1.7263304365585883,52.33269202898551,0.1716941280465974,0.9347826086956522,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_A,1,2,4096,4155,4156,4215,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,3,1.6833333333333331,3,0.009573190990099,0.01527736,0.3284382178217822,99,0.0007452494059405,0.0223574858415841,0.0546136,0.0122625900949215,0.0167994199999999,0.3713013639643291,37.428348514851486,0.2672886437200286,0.9801980198019802,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_A,2,3,4156,4215,4216,4275,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,1.7166666666666666,2,0.0093280775728155,0.01427725,0.3750502524271844,98,0.0019135581553398,0.057406748737864,0.21396981,0.0389065440858242,0.0452404874757281,0.9427013585935594,25.7842291262136,0.6909791793609317,0.9514563106796116,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_A,3,4,4216,4275,4276,4335,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.7833333333333333,3,1.297872340425532,2,0.010317144262295,0.01546929,0.2836238196721311,58,0.0015171460655737,0.0455143814754098,0.15196152,0.0423285014844858,-0.071241164262295,1.0680843397748851,47.39427704918033,0.5544238243318546,0.9508196721311476,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_A,4,5,4276,4335,4336,4395,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.8166666666666667,4,1.5510204081632653,3,0.0125108302631578,0.01714031,0.3948027763157894,70,0.0018425869736842,0.055277605,0.19308449,0.0472275627018947,0.0009616640789473,1.0696948582638586,45.360089473684205,0.4036107425096088,0.9210526315789472,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_A,5,6,4336,4395,4396,4455,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,2.8833333333333333,4,0.0090260113872832,0.01524951,0.3785328208092485,166,0.0009506109248554,0.0285183316184971,0.29826347,0.0335666157772256,0.0483600687861271,0.8609137249596791,60.00543179190751,0.2620453595022556,0.9595375722543352,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_A,6,7,4396,4455,4456,4515,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,3.033333333333333,4,0.0092313263736263,0.01259962,0.3927176263736263,178,0.0009491883516483,0.0284756473076923,0.21658874,0.0309709154726763,0.0381886282967032,0.9841520206083632,69.54461208791209,0.0447627571216121,0.978021978021978,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_A,7,8,4456,4515,4516,4575,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.9666666666666668,4,1.6551724137931034,3,0.0104519185416666,0.01692715,0.3865596458333333,91,0.0019534848958333,0.0586045447916666,0.24463627,0.0434347540378537,-0.0152080883333333,1.289673456827162,43.16675416666667,0.5511692720139963,0.9479166666666666,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_A,8,9,4516,4575,4576,4635,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,2,1.25,2,0.0110454024,0.0132914,0.4048341733333333,74,0.0021548722666666,0.0646461649333333,0.19304013,0.0437581018821802,0.0302040644,0.9119576848872516,34.550008000000005,0.7337080595332638,0.9866666666666668,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_A,9,10,4576,4635,4636,4695,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.9833333333333332,3,1.6271186440677967,2,0.0093289033333333,0.01327566,0.3410212187500001,93,0.0010987179166666,0.0329615360416666,0.32029252,0.041443227366816,-0.0030506413541666,1.0262804969461925,44.008857291666665,0.3388989989004179,0.96875,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_A,10,11,4636,4695,4696,4755,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,2.433333333333333,3,0.0080359869178082,0.0116318,0.3855575547945206,145,0.0006878575342465,0.020635721369863,0.20292978,0.030702752155976,0.0193087729452054,0.6734751641689882,71.74212876712329,0.1945544644435684,0.9931506849315068,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_A,13,14,4816,4875,4876,4876,2.0,ABNORMAL,1,ABNORMAL,1,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.9333333333333332,7,2.0357142857142856,4,0.0087391889473684,0.01875772,0.4424759385964912,100,0.0036096036842105,0.1082881061403508,0.52636422,0.0909992092462107,0.3085734145614034,1.959520076054457,13.578562280701751,0.4775234213544843,0.8771929824561403,ABNORMAL_TO_ABNORMAL
SEQ_07,SCENE_02,Indoor,ZONE_B,0,1,4036,4095,4096,4155,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,10,6.233333333333333,8,0.0077926002139037,0.01383724,0.4351623743315507,364,0.0007465862032085,0.0223975777807486,0.1351616,0.0220853125942384,-0.0029320881818181,0.5320585158405015,54.06768743315508,0.0956736558725269,0.9732620320855616,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_B,1,2,4096,4155,4156,4215,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,9,5.383333333333334,7,0.0077376281114551,0.01404876,0.3670074024767802,319,0.0007153194736842,0.0214595841795665,0.46230602,0.0298289378583715,0.0299208899071207,0.8432998881561801,58.91000030959752,0.1984421644108623,0.9876160990712074,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_B,2,3,4156,4215,4216,4275,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,10,6.116666666666666,8,0.0086751245776566,0.01466408,0.4406558092643052,359,0.0010609186648501,0.0318275585558583,0.21329737,0.0337182937372132,0.0207812692643051,0.7751237810885799,54.265703814713895,0.2455050529448335,0.9782016348773842,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_B,3,4,4216,4275,4276,4335,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,9,5.6,7,0.0097778769940476,0.02359946,0.4455230446428571,335,0.0014545376785714,0.0436361310416666,0.52628925,0.0501166704506039,7.268160714285223e-05,1.4808247633582503,44.95198333333333,0.4367040451251576,0.9970238095238096,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_B,4,5,4276,4335,4336,4395,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,4.166666666666667,5,0.00884772692,0.01748732,0.452901444,246,0.00113515592,0.03405467088,0.23624482,0.0351144181368301,-0.0197001755599999,0.8480507419801023,51.7508892,0.1943893762218542,0.984,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_B,5,6,4336,4395,4396,4455,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,10,5.4,8,0.0079278527777777,0.0144875,0.4826381604938272,319,0.0013952658333333,0.041857976728395,0.52612685,0.042561936208801,0.0104787224074074,1.3870723774519096,39.93135030864197,0.4142916149750916,0.984567901234568,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_B,6,7,4396,4455,4456,4515,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,10,5.483333333333333,7,0.0088259983890577,0.02748906,0.5250298237082067,317,0.0015567367781155,0.0467020972644376,0.44428751,0.0501562791460513,0.0652206971428571,1.2344004922847374,39.87995835866261,0.2593511404131601,0.9635258358662614,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_B,7,8,4456,4515,4516,4575,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,11,5.133333333333334,7,0.0098119448376623,0.01678895,0.4455451688311688,299,0.0012365427597402,0.0370962746753246,0.40293657,0.0485773917926837,-0.0034886428571428,1.44424480434438,45.42213311688312,0.1010392484129551,0.9707792207792209,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_B,8,9,4516,4575,4576,4635,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,14,5.95,9,0.0096755275630252,0.01917955,0.35491081232493,342,0.0014955083193277,0.044865248767507,0.4835265,0.0554250657369946,0.0677998833053221,1.476529053015828,46.68799831932774,0.1305789223444042,0.957983193277311,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_B,9,10,4576,4635,4636,4695,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,10,6.766666666666667,8,0.0096724107142857,0.01626101,0.4313416921182266,402,0.0011728309359605,0.0351849313546798,0.20070966,0.0296067627685259,0.003660277684729,0.8073665217945685,50.69402290640394,0.2381018818407503,0.9901477832512317,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_B,10,11,4636,4695,4696,4755,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,11,6.683333333333334,8,0.0099265926184538,0.02622526,0.4914888653366583,392,0.0014296930673316,0.0428907988528678,0.48360095,0.0558711892870996,0.0354410322194513,1.5594788213863433,46.45891346633417,0.0442853332391297,0.9775561097256856,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_B,13,14,4816,4875,4876,4929,2.0,ABNORMAL,1,ABNORMAL,1,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.9833333333333332,8,3.0847457627118646,5,0.009741895054945,0.0150482,0.5305589230769231,170,0.0033070293406593,0.0992108793406593,0.28161417,0.0622901512133742,0.0126345453296703,1.61399749436298,24.818166483516485,0.3986061333007242,0.934065934065934,ABNORMAL_TO_ABNORMAL
SEQ_07,SCENE_02,Indoor,ZONE_C,5,6,4337,4353,4446,4455,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.2666666666666666,1,1.0,1,0.01277426,0.01346406,0.459754625,15,0.001926160625,0.057784791875,0.10769306,0.0321640397179702,-0.08942386625,0.6548319489514798,18.80670625,0.7759296920960955,0.9375,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_C,6,7,4446,4455,4474,4474,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.15,1,1.0,1,0.00275654,0.00281754,0.2184432222222222,7,0.0005297122222222,0.01589136,0.0520524,0.0176036751574304,0.1182245122222222,0.3500929698044438,39.44358888888889,0.4295418151684381,0.7777777777777778,NORMAL_TO_NORMAL
SEQ_07,SCENE_02,Indoor,ZONE_C,13,14,4848,4863,4877,4877,2.0,ABNORMAL,1,ABNORMAL,1,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,0.2666666666666666,1,1.0,1,0.015962399375,0.01859991,0.6070298125,15,0.003179489375,0.0953846775,0.36772249,0.0798455760441446,0.41390876875,2.395961288154238,39.747462500000005,0.4283599675627093,0.9375,ABNORMAL_TO_ABNORMAL
SEQ_08,SCENE_02,Indoor,ZONE_A,0,1,4931,4990,4991,5050,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,2,1.2,2,0.0108510248611111,0.01288126,0.5218821527777777,68,0.0016153683333333,0.0484610526388888,0.15794392,0.0331867588240516,-0.0065108309722222,1.0438723417777351,32.209095833333336,0.6975689455774942,0.9444444444444444,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_A,1,2,4991,5050,5051,5110,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,9,2.7333333333333334,5,0.009928525304878,0.01745222,0.3996166036585366,157,0.0011463935975609,0.0343918095121951,0.20502193,0.0285371961114906,0.0116281848780487,0.919194175200494,45.70513292682927,0.3576867136867971,0.9573170731707316,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_A,2,3,5051,5110,5111,5170,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,9,3.633333333333333,5,0.0115678423853211,0.01539993,0.4388924633027523,210,0.0017409591284403,0.0522287704587155,0.24024054,0.0350595799145562,0.0293077492201835,0.909245332106712,40.57205917431192,0.1374700188503613,0.963302752293578,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_A,3,4,5111,5170,5171,5230,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,6,2.1666666666666665,5,0.0104493171538461,0.01399951,0.4758148846153845,128,0.0013400353846153,0.0402010601538461,0.40365519,0.0412306268316197,-0.0235679543076923,1.4016225619086062,46.42273538461538,0.3563096516301489,0.9846153846153848,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_A,4,5,5171,5230,5231,5290,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,2,1.7333333333333334,2,0.009479824326923,0.01282551,0.4922211153846154,103,0.0007921317307692,0.0237639533653846,0.10293109,0.0210847182117264,0.0049662047115384,0.4904932067730265,51.51654423076924,0.3590140563988034,0.9903846153846154,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_A,5,6,5231,5290,5291,5350,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,2.9833333333333334,4,0.0089478408379888,0.01391353,0.4253345921787708,177,0.0005780397765363,0.0173412039664804,0.11174203,0.0167280383001599,0.0049241196089385,0.4624757795925815,64.16198715083799,0.1826931923085523,0.988826815642458,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_A,6,7,5291,5350,5351,5410,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,3.466666666666667,4,0.0091234565865384,0.01268827,0.4050238124999999,208,0.0007987796634615,0.0239634004326923,0.0919665,0.0195211872571158,-0.00353717625,0.549069927365471,54.74870961538461,0.2764675608007366,1.0,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_B,0,1,4931,4990,4991,5050,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,10,7.833333333333333,9,0.0089160052765957,0.0190756,0.451772944680851,460,0.0008918121702127,0.0267543682978723,0.28968649,0.0291970521512806,-0.0031597855106383,0.67394189564528,45.34108808510638,0.1549370000825676,0.9787234042553192,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_B,1,2,4991,5050,5051,5110,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,5.0,7,0.0088351732333333,0.01313409,0.4846062399999999,298,0.0010578042666666,0.031734122,0.20851882,0.0283975129044767,-0.0042079818999999,0.7971187384289333,52.30417033333333,0.0511604666275543,0.9933333333333332,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_B,2,3,5051,5110,5111,5170,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,3.6166666666666663,4,0.0090529300921658,0.01210564,0.5247524193548387,216,0.0005460007834101,0.0163800254838709,0.08241117,0.0140775436506101,-0.0042512643778801,0.3779390566939853,57.85497834101382,0.260899054543663,0.9953917050691244,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_B,3,4,5111,5170,5171,5230,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,8,5.0,6,0.0101129256666666,0.01518098,0.5106978166666666,298,0.0010658319,0.0319749578333333,0.45187051,0.0432969334335653,0.0217640161333333,1.3512467545778502,45.35806566666666,0.3240391051403297,0.9933333333333332,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_B,4,5,5171,5230,5231,5290,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,10,7.25,8,0.0093623276551724,0.01416219,0.4689872114942529,429,0.0009459076551724,0.028377230367816,0.26280766,0.0295977192544275,-0.0022876657241379,0.7296444568987571,51.39144045977012,0.1679033839227628,0.986206896551724,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_B,5,6,5231,5290,5291,5350,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,8,6.1,7,0.0091818865846994,0.01647464,0.4818295956284153,362,0.0009726460109289,0.029179380273224,0.14923261,0.0281206281195019,-0.0002697419672131,0.6828903906378184,48.09611092896174,0.2643910916896686,0.989071038251366,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_B,6,7,5291,5350,5351,5410,2.0,NORMAL,0,NORMAL,0,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,9,6.15,8,0.0081084981300813,0.01447461,0.4178218401084011,366,0.0007556761246612,0.0226702803794037,0.15128484,0.0229377741763164,0.0134030244444444,0.6180325527892514,48.99073387533876,0.3109110471255229,0.991869918699187,NORMAL_TO_NORMAL
SEQ_08,SCENE_02,Indoor,ZONE_B,9,10,5471,5530,5531,5590,2.0,ABNORMAL,1,ABNORMAL,1,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,2.216666666666667,4,0.0032784705263157,0.00504267,0.520358992481203,131,0.0014561593984962,0.043684787443609,0.14595892,0.0254854452040716,0.010185484962406,0.6763978006088923,38.18045939849624,0.4607538755228341,0.9849624060150376,ABNORMAL_TO_ABNORMAL
SEQ_08,SCENE_02,Indoor,ZONE_B,10,11,5531,5590,5591,5596,2.0,ABNORMAL,1,ABNORMAL,1,TEST,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,1,1.0,1,0.0035742745,0.00581003,0.4648081833333333,60,0.0011700541666666,0.0351016026666666,0.0820892,0.0178828443921298,0.0022164304999999,0.7286516753554522,40.618758333333325,0.6752317835312306,1.0,ABNORMAL_TO_ABNORMAL
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,0,1,5598,5657,5658,5717,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,4,3.15,4,0.0095932541798941,0.01928816,0.4136183756613756,185,0.0016108748677248,0.0483262391534391,0.35450269,0.0456101876924704,-0.0509634873544973,1.3146441939852131,35.43306984126984,0.3750507177090863,0.9788359788359788,NORMAL_TO_NORMAL
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,1,2,5658,5717,5718,5777,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,9,4.85,6,0.0115354808247422,0.02040995,0.3181563333333334,281,0.0016602908247422,0.0498087223367697,0.24297181,0.0402271826340331,0.0410134659450171,1.239576922712441,43.51300378006873,0.0791856180364588,0.9656357388316152,NORMAL_TO_NORMAL
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,2,3,5718,5777,5778,5837,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,9,3.816666666666667,5,0.0122493330567685,0.02311817,0.3465149825327511,221,0.0017739731441048,0.0532191890393013,0.25998704,0.0398597348245901,-0.0056300558078602,1.2640005635863802,39.41334279475983,0.2045905682565919,0.965065502183406,NORMAL_TO_NORMAL
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,3,4,5778,5837,5838,5897,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,10,4.883333333333334,6,0.0094986043686006,0.03263918,0.3442275631399317,286,0.0016328019112627,0.0489840598293515,0.36963581,0.0418369003006081,0.0032927259385665,1.2563234638824297,40.35472798634813,0.2431914553100563,0.9761092150170648,NORMAL_TO_NORMAL
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,4,5,5838,5897,5898,5957,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,4.066666666666666,5,0.0104140307786885,0.0291237,0.4819954590163934,238,0.0019566764344262,0.0587002812704918,0.30148753,0.0381486329922078,0.0241963299180327,1.1655163879961066,31.74795409836065,0.6771540490026272,0.9754098360655736,NORMAL_TO_NORMAL
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,5,6,5898,5957,5958,6017,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,3,1.3833333333333333,2,0.0113828312048192,0.01580147,0.5108176506024097,82,0.0018454774698795,0.055364319879518,0.23186019,0.0331583367680296,-0.0690476824096385,1.1858578858097526,33.70428554216868,0.7702916079591187,0.9879518072289156,NORMAL_TO_NORMAL
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,6,7,5958,6017,6018,6077,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,5,2.65,4,0.0133325557232704,0.01940123,0.4242862075471698,153,0.0020462394339622,0.0613871785534591,0.37775053,0.0498132979191054,0.034305516981132,1.558802473545154,40.00419433962264,0.4116130766275689,0.9622641509433962,NORMAL_TO_NORMAL
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_A,7,8,6018,6077,6078,6137,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,2.783333333333333,5,0.0112110391017964,0.01934367,0.4098500299401197,159,0.0027130188023952,0.0813905597005988,0.70555334,0.073147302408681,-0.0379908547904191,2.056081341639872,37.06235628742515,0.4661421273952726,0.9520958083832336,NORMAL_TO_NORMAL
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,0,1,5598,5657,5658,5717,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,4.966666666666667,6,0.009753499328859,0.01631049,0.4422573489932885,291,0.0018056875167785,0.054170625771812,0.20455494,0.0373541810823868,0.0030740531208053,1.2051852921843704,42.86359832214765,0.4460965657922304,0.976510067114094,NORMAL_TO_NORMAL
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,1,2,5658,5717,5718,5777,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,8,4.233333333333333,6,0.0100971441338582,0.01554025,0.3874888307086614,250,0.0015687221653543,0.0470616638582677,0.25350114,0.037302577241754,0.0317032762598425,1.0689613163062508,41.15405039370079,0.3571247599767821,0.984251968503937,NORMAL_TO_NORMAL
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,2,3,5718,5777,5778,5837,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,6,4.3,5,0.0101496207751937,0.02193879,0.4015549147286821,256,0.0016729159302325,0.0501874841860465,0.60557344,0.0574977703511647,-0.0203258690310077,1.5435268970338971,45.03768992248062,0.3603383553634744,0.992248062015504,NORMAL_TO_NORMAL
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,3,4,5778,5837,5838,5897,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,7,3.0166666666666666,4,0.0110655097790055,0.01844224,0.3747532928176796,175,0.0015999981767955,0.047999948839779,0.24293326,0.0384467719715452,0.0552123746961325,1.2737810604782696,47.86163646408839,0.213796042967578,0.9668508287292816,NORMAL_TO_NORMAL
SEQ_09,SCENE_03,Outdoor_Plaza,ZONE_B,4,5,5838,5897,5898,5957,2.0,NORMAL,0,NORMAL,0,TRAIN,LOCAL_VIDEO_EMBEDDED_RED_TEXT_ONSET,NO,1.0,14,5.233333333333333,9,0.0115863101273885,0.02800915,0.4258760318471338,293,0.0019337278343949,0.058011835477707,0.3326181,0.0489740778096128,0.0426677100636942,1.4794794137682132,34.80569394904459,0.039089601639358,0.9331210191082804,NORMAL_TO_NORMAL
