video_name,video_id,window_index,window_start_sec,window_end_sec,zone_id,unique_person_count,avg_person_count_per_frame,max_person_count_per_frame,avg_bbox_area_ratio,total_bbox_area_ratio,avg_detection_confidence,valid_motion_rows,motion_valid_ratio,avg_movement_norm,avg_speed_px_s,avg_speed_norm_s,speed_std_norm_s,avg_acceleration_norm_s2,acceleration_std_norm_s2,avg_direction_change_deg,mean_direction_deg,direction_consistency,ground_truth_label,ground_truth_interval
Crowd-Activity-All.avi,UMN_001,90,180.0,182.0,ZONE_C,2,1.0,1,0.01172362,0.07034172,0.261838,6,1.0,0.00623361,74.8033,0.18700818,0.03734656,1.41280547,0.65554355,20.7691,14.0855,0.980682,ABNORMAL,UMN_ABN_008
Crowd-Activity-All.avi,UMN_001,91,182.0,184.0,ZONE_A,4,1.4688,3,0.01262129,0.59320046,0.537154,41,0.87234,0.00531777,63.8133,0.15953321,0.10703922,0.08511084,3.19373591,28.6985,188.1593,0.683542,ABNORMAL,UMN_ABN_008
Crowd-Activity-All.avi,UMN_001,91,182.0,184.0,ZONE_B,5,2.7167,4,0.00353342,0.5759479,0.552524,161,0.98773,0.00160336,19.2403,0.04810082,0.02650794,0.01060853,0.78974297,36.0144,292.5138,0.470537,ABNORMAL,UMN_ABN_008
Crowd-Activity-All.avi,UMN_001,92,184.0,186.0,ZONE_B,1,1.0,1,0.0032652,0.19591181,0.465489,60,1.0,0.0011954,14.3447,0.03586185,0.01760089,-0.00379028,0.71081318,41.2641,183.3064,0.650119,ABNORMAL,UMN_ABN_008
Crowd-Activity-All.avi,UMN_001,93,186.0,188.0,ZONE_A,4,3.2093,4,0.00951969,1.31371678,0.412915,134,0.971014,0.00180117,21.614,0.05403498,0.05115472,-0.08902371,1.49988711,37.1467,203.1813,0.425471,ABNORMAL,UMN_ABN_008
Crowd-Activity-All.avi,UMN_001,93,186.0,188.0,ZONE_B,7,3.7966,6,0.00926423,2.07518862,0.439009,219,0.977679,0.00193328,23.1994,0.05799847,0.03796716,0.02019007,1.30383461,46.1213,183.3406,0.453444,ABNORMAL,UMN_ABN_008
Crowd-Activity-All.avi,UMN_001,93,186.0,188.0,ZONE_C,4,1.4419,2,0.01113051,0.69009144,0.439055,57,0.919355,0.00160823,19.2988,0.04824702,0.03987064,0.05474154,1.09831764,48.8721,176.9276,0.556046,ABNORMAL,UMN_ABN_008
Crowd-Activity-All.avi,UMN_001,94,188.0,190.0,ZONE_A,8,4.2333,6,0.01123486,2.8536539,0.353042,247,0.972441,0.00169449,20.3339,0.05083462,0.03853633,0.03229452,1.16565101,41.3241,200.9187,0.215833,NORMAL,
Crowd-Activity-All.avi,UMN_001,94,188.0,190.0,ZONE_B,7,4.4833,6,0.01017728,2.73768923,0.401013,264,0.981413,0.00156858,18.823,0.04705741,0.03411036,0.00672216,0.95377239,37.3461,155.2289,0.42501,NORMAL,
Crowd-Activity-All.avi,UMN_001,94,188.0,190.0,ZONE_C,2,1.9333,2,0.01242268,1.44103126,0.384902,115,0.991379,0.0011386,13.6632,0.0341579,0.02942296,-0.0099474,0.80871215,57.6133,94.5714,0.297369,NORMAL,
Crowd-Activity-All.avi,UMN_001,95,190.0,192.0,ZONE_A,8,4.0167,6,0.01239609,2.98745684,0.325085,234,0.970954,0.00183365,22.0038,0.05500949,0.03994398,0.02907564,1.3799302,46.1722,50.9434,0.197831,NORMAL,
Crowd-Activity-All.avi,UMN_001,95,190.0,192.0,ZONE_B,5,4.4833,5,0.01023202,2.75241287,0.398455,267,0.992565,0.00174438,20.9325,0.05233137,0.05803947,-0.00266479,1.62075688,47.4146,135.2021,0.383753,NORMAL,
Crowd-Activity-All.avi,UMN_001,95,190.0,192.0,ZONE_C,3,1.4667,2,0.01308599,1.15156702,0.376816,86,0.977273,0.00163116,19.5739,0.04893483,0.02875543,0.00957224,1.04499772,55.4072,88.2826,0.363113,NORMAL,
Crowd-Activity-All.avi,UMN_001,96,192.0,194.0,ZONE_A,9,5.0,6,0.00985878,2.95763493,0.340175,292,0.973333,0.00159111,19.0933,0.04773316,0.04023159,-0.00929255,1.22338668,39.5535,76.2957,0.256455,NORMAL,
Crowd-Activity-All.avi,UMN_001,96,192.0,194.0,ZONE_B,6,3.1833,4,0.01045499,1.99690282,0.401174,187,0.979058,0.00136716,16.4059,0.04101471,0.02865798,0.00756271,0.7753159,47.8431,67.5921,0.254514,NORMAL,
Crowd-Activity-All.avi,UMN_001,96,192.0,194.0,ZONE_C,3,1.0833,2,0.01395328,0.7255708,0.317557,46,0.884615,0.00174349,20.9219,0.05230484,0.04448321,0.15319243,1.65180522,30.5389,202.5538,0.787012,NORMAL,
Crowd-Activity-All.avi,UMN_001,97,194.0,196.0,ZONE_A,7,4.5167,5,0.01008319,2.73254492,0.445014,265,0.97786,0.00191848,23.0217,0.05755424,0.03848459,0.01468627,1.15681477,34.9103,3.5936,0.620686,NORMAL,
Crowd-Activity-All.avi,UMN_001,97,194.0,196.0,ZONE_B,11,3.9333,7,0.01163416,2.74566151,0.407437,220,0.932203,0.00206772,24.8126,0.06203149,0.04965128,0.05077731,1.67014787,37.4534,212.4429,0.1146,NORMAL,
Crowd-Activity-All.avi,UMN_001,97,194.0,196.0,ZONE_C,2,1.1053,2,0.01307855,0.54929889,0.448396,42,1.0,0.00160507,19.2609,0.04815215,0.02810443,0.02148552,1.14803196,39.1798,201.0643,0.730831,NORMAL,
Crowd-Activity-All.avi,UMN_001,98,196.0,198.0,ZONE_A,5,1.7333,4,0.01096834,1.14070766,0.49431,101,0.971154,0.00202981,24.3577,0.06089424,0.03402659,-0.01124369,1.25545663,31.7309,331.4821,0.724684,NORMAL,
Crowd-Activity-All.avi,UMN_001,98,196.0,198.0,ZONE_B,17,6.7,9,0.0110376,4.43711535,0.416056,383,0.952736,0.00215958,25.915,0.0647875,0.04454447,0.02848622,1.4876778,40.5778,359.938,0.186094,NORMAL,
Crowd-Activity-All.avi,UMN_001,98,196.0,198.0,ZONE_C,3,1.2222,2,0.01272248,0.69973647,0.389022,52,0.945455,0.0021004,25.2047,0.06301185,0.04440024,-0.10549353,1.54103587,50.4685,59.7703,0.217468,NORMAL,
Crowd-Activity-All.avi,UMN_001,99,198.0,200.0,ZONE_A,5,2.2,4,0.01348496,1.78001506,0.452936,127,0.962121,0.00202496,24.2995,0.06074884,0.04096422,0.04269626,1.42294117,40.5015,293.5176,0.388067,NORMAL,
Crowd-Activity-All.avi,UMN_001,99,198.0,200.0,ZONE_B,10,4.5333,6,0.01244358,3.38465481,0.442484,265,0.974265,0.00222236,26.6683,0.06667072,0.04859211,0.00376589,1.60760012,45.3051,349.6789,0.102629,NORMAL,
Crowd-Activity-All.avi,UMN_001,99,198.0,200.0,ZONE_C,3,1.7297,3,0.01268904,0.81209874,0.49988,62,0.96875,0.00170157,20.4189,0.05104714,0.02426448,0.04854749,0.75577816,26.0684,32.4494,0.521614,NORMAL,
Crowd-Activity-All.avi,UMN_001,100,200.0,202.0,ZONE_A,6,3.1167,5,0.01099461,2.05599144,0.4067,179,0.957219,0.00264608,31.7529,0.07938233,0.07155028,-0.06263234,1.91540157,37.0235,318.5362,0.624762,NORMAL,
Crowd-Activity-All.avi,UMN_001,100,200.0,202.0,ZONE_B,6,3.8833,5,0.01150446,2.68053958,0.364127,229,0.982833,0.00167217,20.066,0.05016507,0.03543161,0.02409346,1.05318711,42.2639,192.9121,0.256752,NORMAL,
Crowd-Activity-All.avi,UMN_001,100,200.0,202.0,ZONE_C,3,2.2034,3,0.01282656,1.66745239,0.416716,125,0.961538,0.00180248,21.6297,0.05407428,0.04182088,0.06506798,1.14268274,38.8544,262.8101,0.464933,NORMAL,
Crowd-Activity-All.avi,UMN_001,101,202.0,204.0,ZONE_A,6,2.3833,5,0.01219737,1.74422341,0.438605,136,0.951049,0.00230189,27.6227,0.06905663,0.05957656,-0.01425221,1.92276275,45.1822,193.8893,0.316128,NORMAL,
Crowd-Activity-All.avi,UMN_001,101,202.0,204.0,ZONE_B,10,3.9167,6,0.01127806,2.650343,0.3923,223,0.948936,0.00277194,33.2632,0.08315811,0.07494675,0.15781533,2.08498734,48.5583,122.4078,0.097266,NORMAL,
Crowd-Activity-All.avi,UMN_001,101,202.0,204.0,ZONE_C,7,2.7,4,0.01083451,1.75519137,0.346203,152,0.938272,0.00261344,31.3612,0.07840312,0.06708854,0.0794204,2.07346793,38.2069,90.0932,0.477005,NORMAL,
Crowd-Activity-All.avi,UMN_001,102,204.0,206.0,ZONE_A,6,2.193,3,0.01210726,1.51340776,0.391066,117,0.936,0.00322211,38.6653,0.09666334,0.08249154,-0.05415076,1.9106217,45.3946,179.2868,0.300099,ABNORMAL,UMN_ABN_009
Crowd-Activity-All.avi,UMN_001,102,204.0,206.0,ZONE_B,8,2.1579,3,0.01130392,1.39038223,0.3479,114,0.926829,0.00297399,35.6879,0.08921967,0.06423804,-0.0006328,1.69372655,42.8681,150.662,0.061909,ABNORMAL,UMN_ABN_009
Crowd-Activity-All.avi,UMN_001,102,204.0,206.0,ZONE_C,4,1.6,2,0.01029563,0.57655524,0.317476,52,0.928571,0.00220747,26.4896,0.06622397,0.05591816,-0.03946559,1.50523457,33.1062,77.1215,0.153754,ABNORMAL,UMN_ABN_009
Crowd-Activity-All.avi,UMN_001,103,206.0,208.0,ZONE_A,8,1.6087,3,0.01718994,1.2720559,0.438006,65,0.878378,0.00659973,79.1968,0.19799197,0.10437297,0.07680021,2.5425341,17.2731,217.6787,0.755612,ABNORMAL,UMN_ABN_009
Crowd-Activity-All.avi,UMN_001,103,206.0,208.0,ZONE_B,6,2.3667,4,0.01095056,0.77748981,0.377367,63,0.887324,0.00668779,80.2534,0.20063362,0.1121102,0.33823659,3.64608233,16.638,356.4369,0.113561,ABNORMAL,UMN_ABN_009
Crowd-Activity-All.avi,UMN_001,103,206.0,208.0,ZONE_C,5,1.4091,3,0.01166234,0.72306537,0.453119,57,0.919355,0.00669323,80.3188,0.20079692,0.11914823,-0.24636764,2.86114457,27.1045,323.9507,0.584461,ABNORMAL,UMN_ABN_009
Crowd-Activity-All.avi,UMN_001,104,208.0,210.0,ZONE_A,4,3.9111,4,0.01183958,2.08376633,0.388819,171,0.971591,0.0016683,20.0196,0.05004906,0.02997564,-0.00727835,0.86019068,41.659,299.424,0.045014,ABNORMAL,UMN_ABN_009
Crowd-Activity-All.avi,UMN_001,104,208.0,210.0,ZONE_B,9,3.3556,5,0.01244084,1.8785675,0.388922,142,0.940397,0.00264935,31.7922,0.07948057,0.06162247,0.02569298,2.22725979,34.5843,11.7035,0.129955,ABNORMAL,UMN_ABN_009
Crowd-Activity-All.avi,UMN_001,104,208.0,210.0,ZONE_C,1,1.0,1,0.01051006,0.08408048,0.471433,7,0.875,0.00144909,17.389,0.04347259,0.02075089,0.06050632,0.69800146,18.0861,171.2838,0.930577,ABNORMAL,UMN_ABN_009
Crowd-Activity-All.avi,UMN_001,105,210.0,212.0,ZONE_A,7,3.3,5,0.01099269,2.17655223,0.36623,193,0.974747,0.0019272,23.1264,0.05781605,0.04429132,0.03840851,1.2723428,40.0304,124.9241,0.136924,NORMAL,
Crowd-Activity-All.avi,UMN_001,105,210.0,212.0,ZONE_B,10,4.8667,7,0.01130174,3.30010903,0.428765,281,0.962329,0.00209352,25.1222,0.0628056,0.03927479,0.00448319,1.23287036,39.6349,20.1622,0.172498,NORMAL,
Crowd-Activity-All.avi,UMN_001,105,210.0,212.0,ZONE_C,2,1.6923,2,0.01081767,0.23798881,0.561323,22,1.0,0.00209031,25.0838,0.06270941,0.02281563,-0.13389587,0.73645634,21.6976,347.0302,0.851372,NORMAL,
Crowd-Activity-All.avi,UMN_001,106,212.0,214.0,ZONE_A,7,3.6667,6,0.01083158,2.38294684,0.363394,211,0.959091,0.00178406,21.4088,0.05352188,0.0365219,0.01716512,1.10098212,47.4407,92.7802,0.083657,NORMAL,
Crowd-Activity-All.avi,UMN_001,106,212.0,214.0,ZONE_B,6,2.6,5,0.01052428,1.64178831,0.393143,151,0.967949,0.00196828,23.6193,0.05904825,0.04727735,-0.01234343,1.16048496,31.6111,74.2396,0.346243,NORMAL,
Crowd-Activity-All.avi,UMN_001,106,212.0,214.0,ZONE_C,2,1.5667,2,0.01156801,1.08739324,0.415211,93,0.989362,0.0021983,26.3795,0.06594884,0.04711236,0.00921709,1.12927722,39.8389,329.9024,0.653975,NORMAL,
Crowd-Activity-All.avi,UMN_001,107,214.0,216.0,ZONE_A,8,5.5167,7,0.0094565,3.13010042,0.418462,318,0.960725,0.0018036,21.6433,0.05410813,0.05008711,0.00726512,1.24718037,38.8603,335.4837,0.110401,NORMAL,
Crowd-Activity-All.avi,UMN_001,107,214.0,216.0,ZONE_B,8,3.65,5,0.01176328,2.57615797,0.433017,213,0.972603,0.00193547,23.2257,0.05806414,0.04335175,-0.01029263,1.36411113,46.3785,92.4748,0.131041,NORMAL,
Crowd-Activity-All.avi,UMN_001,107,214.0,216.0,ZONE_C,2,1.5,2,0.00968295,0.78431872,0.436123,80,0.987654,0.00254752,30.5703,0.07642572,0.05794196,0.09944482,1.83242414,32.2748,241.5653,0.251719,NORMAL,
Crowd-Activity-All.avi,UMN_001,108,216.0,218.0,ZONE_A,8,4.6,6,0.01011688,2.7922598,0.47041,273,0.98913,0.00186442,22.3731,0.05593273,0.04325385,0.01775286,1.49522464,44.7052,26.1438,0.283065,NORMAL,
Crowd-Activity-All.avi,UMN_001,108,216.0,218.0,ZONE_B,8,5.3167,7,0.01125861,3.59149741,0.406992,309,0.968652,0.00227629,27.3155,0.06828875,0.04508196,0.00588944,1.40711702,42.1262,11.9395,0.292268,NORMAL,
Crowd-Activity-All.avi,UMN_001,108,216.0,218.0,ZONE_C,2,1.2258,2,0.01301956,0.49474338,0.276042,36,0.947368,0.0017807,21.3684,0.05342094,0.04802986,0.01939074,1.08290303,58.0724,312.4896,0.409104,NORMAL,
Crowd-Activity-All.avi,UMN_001,109,218.0,220.0,ZONE_A,5,2.7333,5,0.012196,2.00014361,0.516004,160,0.97561,0.00169084,20.2901,0.05072519,0.03268283,0.03843016,0.96219236,36.1005,5.729,0.270637,NORMAL,
Crowd-Activity-All.avi,UMN_001,109,218.0,220.0,ZONE_B,11,5.2167,7,0.01122677,3.51397831,0.394007,307,0.980831,0.00208766,25.0519,0.06262977,0.04277294,0.03547406,1.46019888,43.0933,343.5502,0.352292,NORMAL,
Crowd-Activity-All.avi,UMN_001,109,218.0,220.0,ZONE_C,3,2.4167,3,0.01192655,1.72934999,0.413413,142,0.97931,0.00204931,24.5917,0.06147935,0.04867571,-0.0075669,1.7214906,41.6592,259.0732,0.143717,NORMAL,
Crowd-Activity-All.avi,UMN_001,110,220.0,222.0,ZONE_A,4,2.4,3,0.01230314,1.7716518,0.396111,140,0.972222,0.00187067,22.4481,0.05612023,0.0386383,0.02250344,1.21794856,35.255,29.4852,0.351072,NORMAL,
Crowd-Activity-All.avi,UMN_001,110,220.0,222.0,ZONE_B,10,5.4167,7,0.01266979,4.1176821,0.352152,317,0.975385,0.0017422,20.9064,0.05226597,0.03636128,0.0058663,1.13799624,41.2569,299.2684,0.246422,NORMAL,
Crowd-Activity-All.avi,UMN_001,110,220.0,222.0,ZONE_C,4,1.7,3,0.01300389,0.6631983,0.337559,49,0.960784,0.00255014,30.6016,0.07650413,0.08426299,0.0613771,2.88907724,27.6193,222.8215,0.567946,NORMAL,
Crowd-Activity-All.avi,UMN_001,111,222.0,224.0,ZONE_A,4,3.15,4,0.01194938,2.25843207,0.403046,186,0.984127,0.0019228,23.0736,0.05768402,0.03572437,-0.02786967,0.94733882,39.8213,71.9792,0.25194,NORMAL,
Crowd-Activity-All.avi,UMN_001,111,222.0,224.0,ZONE_B,8,4.4333,5,0.01267652,3.37195345,0.382063,259,0.973684,0.00200774,24.0929,0.06023224,0.05033183,0.04800868,1.55312374,45.2427,266.9383,0.43187,NORMAL,
Crowd-Activity-All.avi,UMN_001,111,222.0,224.0,ZONE_C,3,1.125,2,0.01328071,0.71715835,0.306724,50,0.925926,0.00156456,18.7748,0.04693689,0.03069338,0.07490677,1.12618094,48.5638,178.0599,0.35429,NORMAL,
Crowd-Activity-All.avi,UMN_001,112,224.0,226.0,ZONE_A,4,2.1,3,0.01261319,1.58926231,0.482919,122,0.968254,0.00172177,20.6613,0.05165313,0.04247119,0.02512945,1.15827582,45.9271,130.0636,0.106224,NORMAL,
Crowd-Activity-All.avi,UMN_001,112,224.0,226.0,ZONE_B,12,4.6667,6,0.01100852,3.08238691,0.360678,268,0.957143,0.0019097,22.9164,0.05729089,0.0403804,0.00135205,1.17778612,41.548,273.4327,0.397826,NORMAL,
Crowd-Activity-All.avi,UMN_001,112,224.0,226.0,ZONE_C,4,1.5167,3,0.01007781,0.91708057,0.324764,85,0.934066,0.00211381,25.3657,0.06341427,0.04586523,0.01396014,1.56750923,32.6845,202.5478,0.293527,NORMAL,
Crowd-Activity-All.avi,UMN_001,113,226.0,228.0,ZONE_A,4,1.7907,3,0.0110385,0.84996425,0.325206,73,0.948052,0.00192041,23.0449,0.05761223,0.04064802,0.07676418,1.25701146,38.0661,48.8046,0.379141,NORMAL,
Crowd-Activity-All.avi,UMN_001,113,226.0,228.0,ZONE_B,13,5.2034,8,0.01144005,3.51209582,0.314207,297,0.967427,0.00226965,27.2358,0.06808943,0.05728202,0.01014552,1.74969635,45.6318,276.7185,0.221979,NORMAL,
Crowd-Activity-All.avi,UMN_001,113,226.0,228.0,ZONE_C,4,1.339,2,0.01163791,0.91939488,0.356882,76,0.962025,0.002367,28.4039,0.07100984,0.0451601,-0.1429135,1.18888069,32.1275,43.3623,0.752293,NORMAL,
Crowd-Activity-All.avi,UMN_001,114,228.0,230.0,ZONE_A,2,1.32,2,0.00803837,0.26526626,0.52627,31,0.939394,0.00425921,51.1105,0.12777629,0.03113693,0.04175735,1.0813059,8.212,341.4733,0.980204,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,114,228.0,230.0,ZONE_B,4,1.0,1,0.01103595,0.15450333,0.530699,9,0.642857,0.00381941,45.8329,0.11458235,0.0350064,0.01309325,1.24359112,8.9207,337.1586,0.988779,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,114,228.0,230.0,ZONE_C,7,1.6786,3,0.01260812,0.59258158,0.423979,36,0.765957,0.0091859,110.2308,0.27557713,0.1073808,-0.18095079,3.75618071,18.9225,3.1602,0.882561,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,115,230.0,232.0,ZONE_A,5,1.9492,3,0.01094834,1.25905943,0.487557,111,0.965217,0.00227474,27.2969,0.06824228,0.04706851,0.01200166,1.01892284,29.0392,335.4461,0.432236,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,115,230.0,232.0,ZONE_B,8,2.8475,5,0.01266887,2.12837099,0.494198,163,0.970238,0.00248881,29.8657,0.07466431,0.05669238,0.00267363,1.40543421,39.0473,292.4746,0.222529,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,115,230.0,232.0,ZONE_C,7,3.069,4,0.01314679,1.17006472,0.454863,83,0.932584,0.00244371,29.3245,0.07331137,0.07656701,0.22412356,1.92316949,32.6013,208.6133,0.474032,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,116,232.0,234.0,ZONE_A,5,2.5667,3,0.0102076,1.57197106,0.448009,152,0.987013,0.00164722,19.7666,0.0494166,0.04742561,-0.01476406,1.44745434,33.753,16.3579,0.512429,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,116,232.0,234.0,ZONE_B,11,6.4833,8,0.01160249,4.51336838,0.430798,382,0.982005,0.00174301,20.9161,0.05229017,0.04190564,0.00339378,1.31293285,35.1292,257.2753,0.063574,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,116,232.0,234.0,ZONE_C,6,2.6667,4,0.01044049,1.67047822,0.417881,157,0.98125,0.00231789,27.8147,0.06953671,0.03836814,-0.00143414,0.887046,25.6421,207.8164,0.810861,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,117,234.0,236.0,ZONE_A,5,2.4333,3,0.01264537,1.8462244,0.518444,139,0.952055,0.00225595,27.0714,0.0676784,0.05026378,-0.05588452,1.19481104,25.0122,66.2189,0.596781,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,117,234.0,236.0,ZONE_B,16,7.15,10,0.01084006,4.65038753,0.402934,421,0.981352,0.00200613,24.0735,0.06018379,0.04594713,0.01297218,1.3822275,30.6338,251.7273,0.117384,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,117,234.0,236.0,ZONE_C,8,2.098,4,0.01101312,1.17840345,0.417984,101,0.943925,0.00236875,28.425,0.07106255,0.03599952,0.00869486,1.2595509,35.0229,203.5565,0.373506,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,118,236.0,238.0,ZONE_A,6,3.25,4,0.01409442,2.74841226,0.493282,192,0.984615,0.00227531,27.3037,0.06825916,0.05222018,0.01816017,1.04023731,34.8656,43.3264,0.102856,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,118,236.0,238.0,ZONE_B,14,6.1667,9,0.01172183,4.33707788,0.389845,360,0.972973,0.0025089,30.1068,0.07526689,0.06290893,0.01496222,1.79313713,35.482,227.9393,0.085626,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,118,236.0,238.0,ZONE_C,2,1.8667,2,0.0123158,1.37936974,0.552837,112,1.0,0.00147517,17.7021,0.04425521,0.03829603,0.01074031,1.25941057,36.7494,235.9333,0.208547,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,119,238.0,240.0,ZONE_A,5,3.8333,5,0.01100789,2.53181527,0.393623,227,0.986957,0.00194288,23.3145,0.05828638,0.0351439,0.01277443,1.23538049,39.5317,241.3415,0.192768,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,119,238.0,240.0,ZONE_B,18,6.95,9,0.01152496,4.80590956,0.402393,400,0.959233,0.00226361,27.1633,0.06790828,0.05832445,0.02559553,1.67785093,41.8465,121.2826,0.072083,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,119,238.0,240.0,ZONE_C,3,1.55,3,0.01302869,1.21166825,0.500859,92,0.989247,0.00192736,23.1283,0.05782086,0.06094512,-0.10334319,1.25972539,28.611,352.8782,0.75795,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,120,240.0,242.0,ZONE_A,10,2.9661,5,0.010407,1.8212251,0.357529,164,0.937143,0.00216347,25.9617,0.06490416,0.06318222,0.13296488,1.93836812,47.2288,183.9121,0.232519,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,120,240.0,242.0,ZONE_B,13,4.9167,8,0.01205062,3.55493247,0.430619,290,0.983051,0.00192216,23.0659,0.05766482,0.05913056,-0.0221506,1.53361725,41.6032,125.6325,0.044726,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,120,240.0,242.0,ZONE_C,7,2.5667,4,0.01191204,1.83445477,0.405282,147,0.954545,0.00185709,22.2851,0.05571263,0.05561803,-0.02068295,1.81097624,45.4589,356.8809,0.373393,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,121,242.0,244.0,ZONE_A,6,2.3,5,0.01317932,1.81874568,0.408894,131,0.949275,0.00174896,20.9876,0.05246889,0.03355687,-7.6e-06,0.9885022,35.415,142.9934,0.446319,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,121,242.0,244.0,ZONE_B,9,5.4,7,0.01176921,3.81322451,0.499566,319,0.984568,0.00172548,20.7057,0.05176434,0.05038716,0.00896418,1.74808832,38.7297,350.8521,0.293622,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,121,242.0,244.0,ZONE_C,5,2.5833,4,0.01184683,1.83625863,0.442288,149,0.96129,0.00139651,16.7581,0.04189518,0.02815531,0.03575413,0.76330051,33.9988,303.2638,0.406963,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,122,244.0,246.0,ZONE_A,4,2.2833,3,0.01270973,1.74123291,0.393486,135,0.985401,0.00171859,20.6231,0.05155782,0.03466203,0.012902,0.94222775,34.37,340.1048,0.527953,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,122,244.0,246.0,ZONE_B,9,5.75,8,0.01093043,3.77099962,0.40023,337,0.976812,0.0017156,20.5872,0.05146808,0.05953264,0.07177478,1.79781238,43.3244,41.399,0.123,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,122,244.0,246.0,ZONE_C,3,2.5,3,0.01094796,1.64219428,0.355911,149,0.993333,0.00122842,14.7411,0.03685265,0.02299031,0.00061479,0.74147986,30.6181,273.5697,0.188308,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,123,246.0,248.0,ZONE_A,3,1.7833,3,0.01085044,1.16099728,0.545564,104,0.971963,0.00171269,20.5523,0.05138065,0.0344528,0.00525537,0.92150825,28.8961,300.8282,0.183423,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,123,246.0,248.0,ZONE_B,15,6.95,9,0.01086225,4.52955856,0.408285,402,0.964029,0.0022278,26.7335,0.06683388,0.06097076,0.04439277,1.7437241,40.6117,43.6122,0.160579,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,123,246.0,248.0,ZONE_C,4,2.7,3,0.01147238,1.85852487,0.411806,161,0.993827,0.00145533,17.4639,0.04365979,0.02579421,-0.01333554,0.74921888,35.3404,320.6826,0.106485,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,124,248.0,250.0,ZONE_A,3,1.9667,3,0.0108986,1.28603439,0.478098,118,1.0,0.00174841,20.9809,0.05245229,0.04523275,0.04930061,1.57205653,35.5722,199.9841,0.318473,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,124,248.0,250.0,ZONE_B,10,6.4167,8,0.01114496,4.29080945,0.389842,373,0.968831,0.00213866,25.6639,0.06415974,0.05686273,0.00728247,1.6843488,39.125,49.0157,0.110473,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,124,248.0,250.0,ZONE_C,3,3.0,3,0.01168597,2.10347499,0.469811,180,1.0,0.00143148,17.1777,0.04294429,0.02406229,0.00950198,0.68036999,29.0205,231.1652,0.252679,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,125,250.0,252.0,ZONE_A,4,2.5167,3,0.01209919,1.82697716,0.606962,146,0.966887,0.00151332,18.1599,0.04539965,0.03301622,0.01488556,0.82149154,34.0719,96.2675,0.453524,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,125,250.0,252.0,ZONE_B,11,5.3667,9,0.01103207,3.55232569,0.483805,309,0.959627,0.00177244,21.2693,0.05317334,0.05364634,0.00410319,1.49641967,33.7023,41.5678,0.079539,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,125,250.0,252.0,ZONE_C,9,3.7667,5,0.01201613,2.71564549,0.390114,221,0.977876,0.00172689,20.7226,0.05180659,0.03599657,0.00659583,1.09891588,38.9669,175.3847,0.224783,ABNORMAL,UMN_ABN_010
Crowd-Activity-All.avi,UMN_001,126,252.0,254.0,ZONE_A,4,1.85,3,0.01315329,1.46001501,0.597706,109,0.981982,0.0016257,19.5084,0.04877106,0.03152601,-0.02531022,0.82651788,27.7153,33.7148,0.67134,ABNORMAL,UMN_ABN_010
